,Delta_x,Delta_y,Typ_obj,Date,Year,mjd,radius,theta_x,ratio_x,source,epoch,flux,size,ratio_y,cpa,stokes,observer,method,freq,p,EVPA,label,masyr,dmasyr,meandist,meansize,meanpa,t_o,dt_o,mean_flux,qflux,uflux,use_in_fit,counterjet,residual_rms,num_fitted_epochs,dmeandist,dmeanpa,motionphi,dmotionphi,nonradial,accel_par,daccel_par,accel_perp,daccel_perp,accel_x,daccel_x,masyr_x,dmasyr_x,masyr_y,dmasyr_y,t_o_x,dt_o_x,t_o_y,dt_o_y,radial_masyr,dradial_masyr,t_o_radial,dt_o_radial,dx,dy,begin_date,middle_date,end_date,parallel,perpendicular,accel_y,daccel_y,mu_offset,dmu_offset,masyr_a,dmasyr_a,motionphi_a,dmotionphi_a,masyr_x_a,dmasyr_x_a,masyr_y_a,dmasyr_y_a,dx_a,dy_a,mu_offset_a,dmu_offset_a,dmean_flux,rating,inward,stationary,mindist,maxdist,median_m,median_flux,median_size,median_tb,m,max_m,x_o,y_o,inward_a,nonradial_a,tej_blanked,p_atpeak,m_atpeak,i_atpeak,iflux,p_rmstot,qu_rms,EVPA_atpeak,sigma_EVPA,EVPAcoverage,EVPAnepochs,x_m,dx_m,y_m,dy_m,dmeandist_a,dmeanpa_a,x_m_a,dx_m_a,y_m_a,dy_m_a,accel_flag,accel_mag,daccel_mag,accel_ang,daccel_ang,dr_radial,delta,d_delta,theta_y,d_theta,gamma,d_gamma,tvar,d_tvar,FWHM,d_FWHM,dpa,component_number,maj,min,pos,x,y,redshift,is_core
84,1.1062150084839573e-09,1.9917079541187377e-08,1.0,2019-12-17,2019.9575633127995,58834.0,0.07181199375780442,3.179000129188953,1.0,0506+056,2019-12-17,1.1958800554275513,0.0289722,1.0,0.0,I,MLL,UV,15.4,0.0304849,236.7,,,,,0.095541,,,,0.37876,-0.0121051,0.0279785,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,1,,,,,0.0222936,0.276133,0.0919392,11.34,0.0178613,0.0537596,,,,,,0.0327824,0.0178116,1.84051,1.70675,0.000278774,0.0001775,236.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8.047777555475477e-09,8.047777555475477e-09,0.0,1.1062150084839573e-09,1.9917079541187377e-08,0,True
85,-3.813656945794719e-09,-4.285788079982922e-08,1.0,2019-12-17,2019.9575633127995,58834.0,0.15489800308701665,-174.91499700513177,1.0,0506+056,2019-12-17,0.7837499976158142,0.226509,1.0,0.0,I,MLL,UV,15.4,0.0262375,236.8,,0.088591,0.028921,0.24514,,-151.62,2019.053,2.8369,,-0.0104731,0.0240566,1,-1,,8.0,0.012298,3.2,-102.37,17.8,N,,,,,,,-0.086536,0.029002,-0.018971,0.024172,2019.053,2.8369,2009.032,418550.0,0.047019,0.018818,2015.065,250.08,0.039718,0.032799,2019.5885,2020.3764,2021.1643,,,,,49.25,18.12,,,,,,,,,,,,,,1,N,,,,,,,,0.0159326,,3.9863e-11,-0.19013,,,,0.0282577,0.0159587,1.77068,1.64679,0.000273572,0.0001775,236.5,,,,-0.11449,0.014292,-0.21523,0.011638,,,,,,,,,,,,0.02561,,,,,,,,,,,,11,6.291917031830963e-08,6.291917031830963e-08,0.0,-3.813656945794719e-09,-4.285788079982922e-08,0,False
86,-1.1433391478021804e-07,-4.6622142235719366e-07,0.0,2019-12-17,2019.9575633127995,58834.0,1.728129965364065,-166.22098585093698,0.0,0506+056,2019-12-17,0.04037899896502495,0.0,1.0,0.0,I,MLL,UV,15.4,-0.00109,,,0.041661,0.015187,1.7942,1.008097,-169.75,2009.004,1201.4,0.04815,0.000141238,4.57218e-05,1,-1,,17.0,0.019409,0.83,-96.57,18.13,N,0.024879,0.022073,0.01327,0.019333,-0.026388,0.021982,-0.041387,0.015048,-0.004766,0.010923,2011.205,1205.1,1648.479,15424.0,0.01247,0.012672,1874.742,70602.0,0.10882,0.079081,2015.6789,2018.4216,2021.1643,N,N,0.009938,0.016568,73.18,18.14,0.040471,0.014628,-97.44,18.7,-0.040131,0.014586,-0.0052391,0.011026,0.10721,0.080816,72.31,18.71,0.014,1,N,,1.716,1.884,0.0332438,0.0420222,0.965192,8.38,-0.0291162,0.0689868,0.091088,-1.7182,N,N,Y,-0.00109,-0.00109,0.0390688,0.0374362,0.000190054,0.0001775,,,,,-0.29868,0.027224,-1.7631,0.019827,0.019637,0.82,-0.25492,0.044986,-1.7796,0.033899,N,0.028197,0.022285,-69.36,47.9,0.092274,,,,,,,,,,,,5,0.0,0.0,0.0,-1.1433391478021804e-07,-4.6622142235719366e-07,0,False
87,2.2039538194462693e-08,-1.3890097250168765e-07,1.0,2020-02-16,2020.1245722108144,58895.0,0.5062990316190497,170.98399109069092,1.0,0506+056,2020-02-16,0.24302999675273895,0.240041,1.0,0.0,I,MLL,UV,15.3,0.0116788,200.1,,,,,,,,,,0.00891552,0.00754379,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0.00937751,,,,,,,0.0124098,0.00937949,1.32308,1.24541,0.000212815,0.000124,198.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6.667805507731828e-08,6.667805507731828e-08,0.0,2.2039538194462693e-08,-1.3890097250168765e-07,0,False
88,1.4951963223097664e-08,-4.7028734684317897e-07,1.0,2020-02-16,2020.1245722108144,58895.0,1.6938899012253061,178.1789943526957,1.0,0506+056,2020-02-16,0.07205700129270554,1.21821,1.0,0.0,I,MLL,UV,15.3,0.00186069,206.5,,,,,,,,,,0.00112116,0.00148498,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0.0370699,,,,,,,0.00190496,0.0382644,0.0497841,0.0501942,0.000143911,0.000124,208.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3.383916578059143e-07,3.383916578059143e-07,0.0,1.4951963223097664e-08,-4.7028734684317897e-07,0,False
89,1.201576438347729e-08,8.6986018388302e-09,0.0,2020-02-16,2020.1245722108144,58895.0,0.053402000983107836,54.0980006829817,0.0,0506+056,2020-02-16,1.2791199684143066,0.0,1.0,0.0,I,MLL,UV,15.3,0.0383475,214.7,,,,,,,,,,0.0134641,0.0359061,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0.0217773,,,,,,,0.0416176,0.0220424,1.88807,1.7609,0.000264365,0.000124,214.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,1.201576438347729e-08,8.6986018388302e-09,0,True
90,-2.6181867340824283e-08,-3.5054114277954795e-08,0.0,2020-02-16,2020.1245722108144,58895.0,0.15750899378837732,-143.24399953433348,0.0,0506+056,2020-02-16,0.5629429817199707,0.0,1.0,0.0,I,MLL,UV,15.3,0.031324,218.2,,,,,,,,,,0.0073944,0.0304387,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0.0196485,,,,,,,0.0331891,0.0196552,1.68857,1.59421,0.000247006,0.000124,218.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.0,0.0,0.0,-2.6181867340824283e-08,-3.5054114277954795e-08,0,False
91,-1.1390982024295226e-07,-5.188259137867135e-07,0.0,2020-02-16,2020.1245722108144,58895.0,1.9122601435209132,-167.61700899602482,0.0,0506+056,2020-02-16,0.019905999302864075,0.0,1.0,0.0,I,MLL,UV,15.3,-0.00135,,,,,,,,,,,-0.000271722,0.000543374,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,-0.0483885,,,,,,,-0.00135,-0.00135,0.0292592,0.0278992,0.000143815,0.000124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,0.0,0.0,-1.1390982024295226e-07,-5.188259137867135e-07,0,False
92,1.6043124162479216e-07,-3.78117476884654e-07,0.0,2020-04-09,2020.2696783025326,58948.0,1.4786800480864566,157.00900171510855,0.0,0506+056,2020-04-09,0.012287000194191933,0.0,1.0,0.0,I,MLL,UV,15.3,-0.00153,,,0.2948,0.15773,1.6036,,171.26,2018.449,76.568,,2.98313e-05,-0.00110501,1,-1,,9.0,0.071617,2.49,147.98,34.8,N,,,,,,,0.15629,0.15361,-0.24996,0.15783,2018.826,79.77,2014.045,272.97,0.27254,0.14935,2014.456,490.26,0.20867,0.21645,2019.5885,2020.3764,2021.1643,,,,,23.27,34.9,,,,,,,,,,,,,,-1,N,,,,,,,,-0.0399907,,-0.058793,-1.101,,,,-0.00153,-0.00153,0.0360304,0.0382589,0.000217994,0.0002035,,,,,0.24237,0.069472,-1.5827,0.071693,,,,,,,,,,,,0.2053,,,,,,,,,,,,8,0.0,0.0,0.0,1.6043124162479216e-07,-3.78117476884654e-07,0,False
93,1.3636062590194342e-07,-1.1266586170677328e-06,1.0,2020-04-09,2020.2696783025326,58948.0,4.085569975148281,173.09899997921352,1.0,0506+056,2020-04-09,0.019473999738693237,1.44166,1.0,0.0,I,MLL,UV,15.3,-0.00153,,,0.057692,0.012443,3.7122,1.843163,173.74,2025.36,56.676,0.02169,9.12521e-05,5.23475e-05,1,-1,,24.0,0.057679,0.54,-138.89,12.26,Y,0.0051006,0.0083703,0.0034903,0.008125,-0.0059575,0.005731,-0.037936,0.0088054,-0.043465,0.014717,2027.0,57.169,1931.431,432.68,0.039187,0.014757,1921.408,330.86,0.16935,0.28452,2009.0164,2015.0903,2021.1643,N,N,-0.0016453,0.0098544,47.38,12.27,0.056306,0.01269,-139.82,12.98,-0.036327,0.008711,-0.04302,0.015126,0.16904,0.29103,46.44,12.98,0.008,1,N,,3.206,4.132,,0.0222772,1.86112,7.53,-0.608285,0.120112,0.062206,-4.0826,N,Y,Y,-0.00153,-0.00153,0.00242913,0.00251527,0.000217941,0.0002035,,,,,0.4518,0.036519,-3.6362,0.06067,0.059353,0.55,0.5012,0.060512,-3.6226,0.10193,N,0.0061805,0.0077332,-105.44,67.25,0.28355,,,,,,,,,,,,1,4.0046111848823784e-07,4.0046111848823784e-07,0.0,1.3636062590194342e-07,-1.1266586170677328e-06,0,False
94,2.9197476436593206e-08,-1.310624213601841e-07,0.0,2020-04-09,2020.2696783025326,58948.0,0.4833910093939023,167.4409954737756,0.0,0506+056,2020-04-09,0.30950701236724854,0.0,1.0,0.0,I,MLL,UV,15.3,0.0156091,214.7,,0.030235,0.0051163,0.50176,0.294696,177.33,2017.157,0.42687,0.12283,0.00551035,0.0146042,-1,-1,,16.0,0.01284,0.69,144.02,8.49,Y,-0.0054533,0.0054887,-0.00085491,0.0042897,-0.0024582,0.0029983,0.017763,0.002847,-0.024467,0.0060286,2017.196,0.42731,1998.026,9.4931,0.024643,0.0058816,1998.071,7.3071,0.024064,0.051283,2014.0657,2017.615,2021.1643,N,N,0.0049423,0.0064195,33.31,8.52,0.032341,0.0056837,144.65,8.55,0.018713,0.003111,-0.026377,0.0066224,0.024354,0.052048,32.68,8.58,0.029,1,N,,0.383,0.576,0.0216707,0.135786,0.287545,9.88,0.0119318,0.0426079,-0.00068852,-0.46807,N,Y,Y,0.0160354,0.011524,1.39148,1.3082,0.000273245,0.0002035,214.3,,,,0.0074422,0.0064799,-0.47927,0.013985,0.012956,0.7,0.013134,0.0095421,-0.49071,0.020676,N,0.0055199,0.0084085,-26.44,58.91,0.050357,,,,,,,,,,,,9,0.0,0.0,0.0,2.9197476436593206e-08,-1.310624213601841e-07,0,False
95,-1.7108324756875959e-09,7.815778246822447e-09,0.0,2020-04-09,2020.2696783025326,58948.0,0.02880300075043014,-12.346999419946322,0.0,0506+056,2020-04-09,1.7059600353240967,0.0,1.0,0.0,I,MLL,UV,15.3,0.0505045,218.8,,,,,0.095541,,,,0.37876,0.0108178,0.0493324,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,1,,,,,0.0222936,0.276133,0.0919392,11.34,0.0270085,0.0537596,,,,,,0.054807,0.0273431,2.00442,1.86995,0.000320938,0.0002035,218.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,-1.7108324756875959e-09,7.815778246822447e-09,0,True
96,-5.088002197339847e-08,-4.47748959686578e-07,1.0,2020-04-09,2020.2696783025326,58948.0,1.622270039688857,-173.5169947323619,1.0,0506+056,2020-04-09,0.07934799790382385,0.73396,1.0,0.0,I,MLL,UV,15.3,0.00176836,223.6,,0.041661,0.015187,1.7942,1.008097,-169.75,2009.004,1201.4,0.04815,8.80642e-05,0.00176617,1,-1,,17.0,0.019409,0.83,-96.57,18.13,N,0.024879,0.022073,0.01327,0.019333,-0.026388,0.021982,-0.041387,0.015048,-0.004766,0.010923,2011.205,1205.1,1648.479,15424.0,0.01247,0.012672,1874.742,70602.0,0.10882,0.079081,2015.6789,2018.4216,2021.1643,N,N,0.009938,0.016568,73.18,18.14,0.040471,0.014628,-97.44,18.7,-0.040131,0.014586,-0.0052391,0.011026,0.10721,0.080816,72.31,18.71,0.014,1,N,,1.716,1.884,0.0332438,0.0420222,0.965192,8.38,0.0271185,0.0689868,0.091088,-1.7182,N,N,Y,0.00182129,0.0280937,0.0648292,0.0652087,0.000218095,0.0002035,223.8,,,,-0.29868,0.027224,-1.7631,0.019827,0.019637,0.82,-0.25492,0.044986,-1.7796,0.033899,N,0.028197,0.022285,-69.36,47.9,0.092274,,,,,,,,,,,,5,2.038777608959208e-07,2.038777608959208e-07,0.0,-5.088002197339847e-08,-4.47748959686578e-07,0,False
97,-6.267824659289545e-08,-9.891004282280846e-08,0.0,2020-04-09,2020.2696783025326,58948.0,0.42154999561916523,-147.63799780051104,0.0,0506+056,2020-04-09,0.19567200541496277,0.0,1.0,0.0,I,MLL,UV,15.3,0.0285134,222.1,,,,,,,,,,0.00291376,0.0283641,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,0.0272284,,,,,,,0.0299955,0.0283845,1.05676,1.0472,0.000254764,0.0002035,222.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.0,0.0,0.0,-6.267824659289545e-08,-9.891004282280846e-08,0,False
98,9.089360020198001e-08,-5.11359701249603e-07,0.0,2020-05-08,2020.3490759753593,58977.0,1.8697499999818417,169.92100853297683,0.0,0506+056,2020-05-08,0.03178500011563301,0.0,1.0,0.0,I,MLL,UV,15.3,-0.00154,,,0.2948,0.15773,1.6036,,171.26,2018.449,76.568,,0.000409136,-0.000214137,1,-1,,9.0,0.071617,2.49,147.98,34.8,N,,,,,,,0.15629,0.15361,-0.24996,0.15783,2018.826,79.77,2014.045,272.97,0.27254,0.14935,2014.456,490.26,0.20867,0.21645,2019.5885,2020.3764,2021.1643,,,,,23.27,34.9,,,,,,,,,,,,,,-1,N,,,,,,,,-0.0432762,,-0.058793,-1.101,,,,-0.00154,-0.00154,0.0358448,0.0355853,0.000151967,0.000134,,,,,0.24237,0.069472,-1.5827,0.071693,,,,,,,,,,,,0.2053,,,,,,,,,,,,8,0.0,0.0,0.0,9.089360020198001e-08,-5.11359701249603e-07,0,False
99,8.668318685067788e-08,-1.0885401025007013e-06,1.0,2020-05-08,2020.3490759753593,58977.0,3.9311497738024883,175.44700075026867,1.0,0506+056,2020-05-08,0.018024999648332596,0.88718,1.0,0.0,I,MLL,UV,15.3,-0.00154,,,0.057692,0.012443,3.7122,,173.74,2025.36,56.676,,-6.52903e-05,0.000161197,1,-1,,24.0,0.057679,0.54,-138.89,12.26,Y,0.0051006,0.0083703,0.0034903,0.008125,-0.0059575,0.005731,-0.037936,0.0088054,-0.043465,0.014717,2027.0,57.169,1931.431,432.68,0.039187,0.014757,1921.408,330.86,0.16935,0.28452,2009.0164,2015.0903,2021.1643,N,N,-0.0016453,0.0098544,47.38,12.27,0.056306,0.01269,-139.82,12.98,-0.036327,0.008711,-0.04302,0.015126,0.16904,0.29103,46.44,12.98,,1,N,,,,,,,,-0.41023,,0.062206,-4.0826,N,Y,,-0.00154,-0.00154,0.00367906,0.00375399,0.000151908,0.000134,,,,,0.4518,0.036519,-3.6362,0.06067,0.059353,0.55,0.5012,0.060512,-3.6226,0.10193,N,0.0061805,0.0077332,-105.44,67.25,0.28355,,,,,,,,,,,,1,2.464389012857282e-07,2.464389012857282e-07,0.0,8.668318685067788e-08,-1.0885401025007013e-06,0,False
100,1.705836716325848e-08,-1.0476532708025843e-07,1.0,2020-05-08,2020.3490759753593,58977.0,0.38212201057344297,170.75199778257723,1.0,0506+056,2020-05-08,0.41839399933815,0.276782,1.0,0.0,I,MLL,UV,15.3,0.00877753,111.4,,0.030235,0.0051163,0.50176,,177.33,2017.157,0.42687,,-0.00644731,-0.00595627,1,-1,,16.0,0.01284,0.69,144.02,8.49,Y,-0.0054533,0.0054887,-0.00085491,0.0042897,-0.0024582,0.0029983,0.017763,0.002847,-0.024467,0.0060286,2017.196,0.42731,1998.026,9.4931,0.024643,0.0058816,1998.071,7.3071,0.024064,0.051283,2014.0657,2017.615,2021.1643,N,N,0.0049423,0.0064195,33.31,8.52,0.032341,0.0056837,144.65,8.55,0.018713,0.003111,-0.026377,0.0066224,0.024354,0.052048,32.68,8.58,,1,N,,,,,,,,0.0064118,,-0.00068852,-0.46807,N,Y,,0.00916531,0.00632797,1.44838,1.36897,0.000223267,0.000134,114.7,,,,0.0074422,0.0064799,-0.47927,0.013985,0.012956,0.7,0.013134,0.0095421,-0.49071,0.020676,N,0.0055199,0.0084085,-26.44,58.91,0.050357,,,,,,,,,,,,9,7.688389302984433e-08,7.688389302984433e-08,0.0,1.705836716325848e-08,-1.0476532708025843e-07,0,False
101,-2.9291904013462045e-08,-2.038874491461229e-08,0.0,2020-05-08,2020.3490759753593,58977.0,0.1284809971032835,-124.83999836574016,0.0,0506+056,2020-05-08,0.5559099912643433,0.0,1.0,0.0,I,MLL,UV,15.3,0.022205,235.5,,0.088591,0.028921,0.24514,,-151.62,2019.053,2.8369,,-0.00792781,0.0207416,1,-1,,8.0,0.012298,3.2,-102.37,17.8,N,,,,,,,-0.086536,0.029002,-0.018971,0.024172,2019.053,2.8369,2009.032,418550.0,0.047019,0.018818,2015.065,250.08,0.039718,0.032799,2019.5885,2020.3764,2021.1643,,,,,49.25,18.12,,,,,,,,,,,,,,1,N,,,,,,,,0.0134292,,3.9863e-11,-0.19013,,,,0.0245149,0.0140129,1.74945,1.65349,0.000249266,0.000134,234.4,,,,-0.11449,0.014292,-0.21523,0.011638,,,,,,,,,,,,0.02561,,,,,,,,,,,,7,0.0,0.0,0.0,-2.9291904013462045e-08,-2.038874491461229e-08,0,False
102,-1.0717997156461934e-07,-4.948907417201553e-07,1.0,2020-05-08,2020.3490759753593,58977.0,1.8229100162603031,-167.78000360327812,1.0,0506+056,2020-05-08,0.05010800063610077,0.273849,1.0,0.0,I,MLL,UV,15.3,0.00222517,227.6,,0.041661,0.015187,1.7942,,-169.75,2009.004,1201.4,,-0.000201377,0.00221604,1,-1,,17.0,0.019409,0.83,-96.57,18.13,N,0.024879,0.022073,0.01327,0.019333,-0.026388,0.021982,-0.041387,0.015048,-0.004766,0.010923,2011.205,1205.1,1648.479,15424.0,0.01247,0.012672,1874.742,70602.0,0.10882,0.079081,2015.6789,2018.4216,2021.1643,N,N,0.009938,0.016568,73.18,18.14,0.040471,0.014628,-97.44,18.7,-0.040131,0.014586,-0.0052391,0.011026,0.10721,0.080816,72.31,18.71,,1,N,,,,,,,,0.0585412,,0.091088,-1.7182,N,N,,0.00220659,0.0552042,0.0399714,0.0380104,0.000151975,0.000134,227.9,,,,-0.29868,0.027224,-1.7631,0.019827,0.019637,0.82,-0.25492,0.044986,-1.7796,0.033899,N,0.028197,0.022285,-69.36,47.9,0.092274,,,,,,,,,,,,5,7.606917051816708e-08,7.606917051816708e-08,0.0,-1.0717997156461934e-07,-4.948907417201553e-07,0,False
103,5.726830920593784e-08,-3.722511223713809e-07,1.0,2020-06-13,2020.447638603696,59013.0,1.3558699138209882,171.25400226488262,1.0,0506+056,2020-06-13,0.07755599915981293,0.767751,1.0,0.0,I,MLL,UV,15.3,0.00638065,110.6,,0.2948,0.15773,1.6036,,171.26,2018.449,76.568,,-0.00480286,-0.00420063,1,-1,,9.0,0.071617,2.49,147.98,34.8,N,,,,,,,0.15629,0.15361,-0.24996,0.15783,2018.826,79.77,2014.045,272.97,0.27254,0.14935,2014.456,490.26,0.20867,0.21645,2019.5885,2020.3764,2021.1643,,,,,23.27,34.9,,,,,,,,,,,,,,-1,N,,,,,,,,0.031749,,-0.058793,-1.101,,,,0.00662985,0.0324721,0.204171,0.200972,0.000198093,0.000187,111.2,,,,0.24237,0.069472,-1.5827,0.071693,,,,,,,,,,,,0.2053,,,,,,,,,,,,8,2.1326415833300416e-07,2.1326415833300416e-07,0.0,5.726830920593784e-08,-3.722511223713809e-07,0,False
104,3.1165054537041215e-08,-1.1035547942128687e-07,1.0,2020-06-13,2020.447638603696,59013.0,0.41281802082186375,164.22999950519537,1.0,0506+056,2020-06-13,0.5137100219726562,0.297648,1.0,0.0,I,MLL,UV,15.3,0.020309,96.0,,0.030235,0.0051163,0.50176,0.294696,177.33,2017.157,0.42687,0.12283,-0.0198714,-0.00419306,1,-1,,16.0,0.01284,0.69,144.02,8.49,Y,-0.0054533,0.0054887,-0.00085491,0.0042897,-0.0024582,0.0029983,0.017763,0.002847,-0.024467,0.0060286,2017.196,0.42731,1998.026,9.4931,0.024643,0.0058816,1998.071,7.3071,0.024064,0.051283,2014.0657,2017.615,2021.1643,N,N,0.0049423,0.0064195,33.31,8.52,0.032341,0.0056837,144.65,8.55,0.018713,0.003111,-0.026377,0.0066224,0.024354,0.052048,32.68,8.58,0.029,1,N,,0.383,0.576,0.0216707,0.135786,0.287545,9.88,0.0149485,0.0426079,-0.00068852,-0.46807,N,Y,Y,0.0210171,0.0146293,1.43664,1.3586,0.000253606,0.000187,96.7,,,,0.0074422,0.0064799,-0.47927,0.013985,0.012956,0.7,0.013134,0.0095421,-0.49071,0.020676,N,0.0055199,0.0084085,-26.44,58.91,0.050357,,,,,,,,,,,,9,8.26800032882602e-08,8.26800032882602e-08,0.0,3.1165054537041215e-08,-1.1035547942128687e-07,0,False
105,1.5005271691848066e-08,-1.1193716318302904e-06,1.0,2020-06-13,2020.447638603696,59013.0,4.030099922817224,179.2319912152446,1.0,0506+056,2020-06-13,0.026813000440597534,1.95168,1.0,0.0,I,MLL,UV,15.3,-0.00096,,,0.057692,0.012443,3.7122,1.843163,173.74,2025.36,56.676,0.02169,-2.4799e-05,-6.18532e-05,1,-1,,24.0,0.057679,0.54,-138.89,12.26,Y,0.0051006,0.0083703,0.0034903,0.008125,-0.0059575,0.005731,-0.037936,0.0088054,-0.043465,0.014717,2027.0,57.169,1931.431,432.68,0.039187,0.014757,1921.408,330.86,0.16935,0.28452,2009.0164,2015.0903,2021.1643,N,N,-0.0016453,0.0098544,47.38,12.27,0.056306,0.01269,-139.82,12.98,-0.036327,0.008711,-0.04302,0.015126,0.16904,0.29103,46.44,12.98,0.008,1,N,,3.206,4.132,,0.0222772,1.86112,7.53,-0.505693,0.120112,0.062206,-4.0826,N,Y,Y,-0.00096,-0.00096,0.00176846,0.00189839,0.000196672,0.000187,,,,,0.4518,0.036519,-3.6362,0.06067,0.059353,0.55,0.5012,0.060512,-3.6226,0.10193,N,0.0061805,0.0077332,-105.44,67.25,0.28355,,,,,,,,,,,,1,5.421333071353729e-07,5.421333071353729e-07,0.0,1.5005271691848066e-08,-1.1193716318302904e-06,0,False
106,1.1740760363920799e-08,2.313930203001746e-08,0.0,2020-06-13,2020.447638603696,59013.0,0.09341099973010467,26.902997996517897,0.0,0506+056,2020-06-13,1.033750057220459,0.0,1.0,0.0,I,MLL,UV,15.3,0.0184768,243.1,,,,,0.095541,,,,0.37876,-0.0109026,0.0149173,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,1,,,,,0.0222936,0.276133,0.0919392,11.34,0.0118511,0.0537596,,,,,,0.0193711,0.0116153,1.66772,1.55907,0.000269146,0.000187,241.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,1.1740760363920799e-08,2.313930203001746e-08,0,True
107,-3.033616735592659e-08,-4.5088860645137174e-08,0.0,2020-06-13,2020.447638603696,59013.0,0.1956389984574627,-146.06699989164503,0.0,0506+056,2020-06-13,0.4879879951477051,0.0,1.0,0.0,I,MLL,UV,15.3,0.0214634,250.7,,0.088591,0.028921,0.24514,,-151.62,2019.053,2.8369,,-0.0167523,0.0134179,1,-1,,8.0,0.012298,3.2,-102.37,17.8,N,,,,,,,-0.086536,0.029002,-0.018971,0.024172,2019.053,2.8369,2009.032,418550.0,0.047019,0.018818,2015.065,250.08,0.039718,0.032799,2019.5885,2020.3764,2021.1643,,,,,49.25,18.12,,,,,,,,,,,,,,1,N,,,,,,,,0.0151418,,3.9863e-11,-0.19013,,,,0.0229171,0.0154168,1.4865,1.41749,0.000258044,0.000187,249.2,,,,-0.11449,0.014292,-0.21523,0.011638,,,,,,,,,,,,0.02561,,,,,,,,,,,,7,0.0,0.0,0.0,-3.033616735592659e-08,-4.5088860645137174e-08,0,False
108,-1.4944551196549583e-07,-5.027470706409076e-07,1.0,2020-06-13,2020.447638603696,59013.0,1.888159943430898,-163.44500540794613,1.0,0506+056,2020-06-13,0.02689399942755699,0.52382,1.0,0.0,I,MLL,UV,15.3,-0.00096,,,0.041661,0.015187,1.7942,1.008097,-169.75,2009.004,1201.4,0.04815,-0.000393728,0.000181247,1,-1,,17.0,0.019409,0.83,-96.57,18.13,N,0.024879,0.022073,0.01327,0.019333,-0.026388,0.021982,-0.041387,0.015048,-0.004766,0.010923,2011.205,1205.1,1648.479,15424.0,0.01247,0.012672,1874.742,70602.0,0.10882,0.079081,2015.6789,2018.4216,2021.1643,N,N,0.009938,0.016568,73.18,18.14,0.040471,0.014628,-97.44,18.7,-0.040131,0.014586,-0.0052391,0.011026,0.10721,0.080816,72.31,18.71,0.014,1,N,,1.716,1.884,0.0332438,0.0420222,0.965192,8.38,-0.0421393,0.0689868,0.091088,-1.7182,N,N,Y,-0.00096,-0.00096,0.0226283,0.0227816,0.00019669,0.000187,,,,,-0.29868,0.027224,-1.7631,0.019827,0.019637,0.82,-0.25492,0.044986,-1.7796,0.033899,N,0.028197,0.022285,-69.36,47.9,0.092274,,,,,,,,,,,,5,1.4550555249570607e-07,1.4550555249570607e-07,0.0,-1.4944551196549583e-07,-5.027470706409076e-07,0,False
